ID,text,amb
1564,"μία νεκρή από τον σεισμό 6,1 ρίχτερ ανοιχτά της λέσβου - κατέρρευσαν σπίτια -",2
958,"μία νεκρή από τον σεισμό 6,1 ρίχτερ ανοιχτά της λέσβου - κατέρρευσαν σπίτια - ",2
1568,"μία νεκρή από τον σεισμό 6,1 ρίχτερ ανοιχτά της λέσβου -κατέρρευσαν σπίτια",2
952,"μία νεκρή από τον σεισμό 6,1 ρίχτερ ανοιχτά της λέσβου -κατέρρευσαν σπίτια ",2
1567,"μία νεκρή από τον σεισμό 6,1 ρίχτερ ανοιχτά της λέσβου -κατέρρευσαν σπίτια -",2
957,"μία νεκρή από τον σεισμό 6,1 ρίχτερ ανοιχτά της λέσβου -κατέρρευσαν σπίτια - ",2
1569,"μία νεκρή από τον σεισμό 6,1 ρίχτερ ανοιχτά της λέσβου -κατέρρευσαν σπίτια. (φωτο…",2
960,"μία νεκρή από τον σεισμό 6,1 ρίχτερ ανοιχτά της λέσβου -κατέρρευσαν σπίτια. (φωτο… ",2
1570,"μία νεκρή από τον σεισμό 6,1 ρίχτερ στη λέσβο -εκατοντάδες κάτοικοι σε σκηνές, κατέρρευσαν σπίτια",2
967,"μία νεκρή από τον σεισμό 6,1 ρίχτερ στη λέσβο -εκατοντάδες κάτοικοι σε σκηνές, κατέρρευσαν σπίτια ",2
1571,"μία νεκρή από τον σεισμό 6,2 ρίχτερ ανοιχτά της λέσβου - κατέρρευσαν σπίτια",2
959,"μία νεκρή από τον σεισμό 6,2 ρίχτερ ανοιχτά της λέσβου - κατέρρευσαν σπίτια ",2
345,μία νεκρή γυναίκα ανασύρθηκε χθες μέσα από τα χαλάσματα του σπιτιού της και 12 κάτοικοι του χωριού τραυματίστηκαν,2
1572,μία νεκρή γυναίκα ανασύρθηκε χθες μέσα από τα χαλάσματα του σπιτιού της και 12 κάτοικοι του χωριού τραυματίστηκαν,2
521,"μία νεκρή, 11 τραυματίες και εκτεταμένες ζημιές από τον ισχυρό σεισμό που έπληξε τη λέσβο ",2
1573,"μία νεκρή, 11 τραυματίες και εκτεταμένες ζημιές από τον ισχυρό σεισμό που έπληξε τη λέσβο ",2
1574,μιλάμε για γνήσια καύλα στη φωνή των τηλεπαρουσιαστών όταν περιγράφουν τις ζημιές στη λέσβο.,2
530,μιλάμε για γνήσια καύλα στη φωνή των τηλεπαρουσιαστών όταν περιγράφουν τις ζημιές στη λέσβο. ,2
1575,μυτιλήνη – σεισμός: νεκρή η εγκλωβισμένη στα ερείπια κάτοικος του χωριού βρισ,2
1022,μυτιλήνη – σεισμός: νεκρή η εγκλωβισμένη στα ερείπια κάτοικος του χωριού βρισά ,2
434,μυτιλήνη – σεισμός: προς εκκένωση το χωριό βρίσα ,2
1576,μυτιλήνη – σεισμός: προς εκκένωση το χωριό βρίσα ,2
549,μυτιληνη [zougla]το χρονικό της βιβλικής καταστροφής στη βρίσα λέσβου ,2
1577,μυτιληνη [zougla]το χρονικό της βιβλικής καταστροφής στη βρίσα λέσβου ,2
335,μυτιλήνη: βομβαρδισμένο τοπίο η βρίσα στα πλάνα που τραβήχτηκαν με τη βοήθεια drone- ,2
1578,μυτιλήνη: βομβαρδισμένο τοπίο η βρίσα στα πλάνα που τραβήχτηκαν με τη βοήθεια drone- ,2
882,"μυτιλήνη: ισχυρός σεισμός 6,1 ρίχτερ - έγινε αισθητός και σε περιοχές της αττικής | pronews ",2
1579,"μυτιλήνη: ισχυρός σεισμός 6,1 ρίχτερ - έγινε αισθητός και σε περιοχές της αττικής | pronews ",2
1580,μυτιλήνη: νεκρή ανασύρθηκε η εγκλωβισμένη 45χρονη γυναίκα,2
1028,μυτιλήνη: νεκρή ανασύρθηκε η εγκλωβισμένη 45χρονη γυναίκα  ,2
305,"ναι! στα παπάρια του,αν εγινε σεισμός μικροπολιτική μεχρι αηδίας. ωραια ρέ αγορι μου γ τς ζημιές βαλτα εσυ απο τν τ… ",2
1957,"ναι! στα παπάρια του,αν εγινε σεισμός μικροπολιτική μεχρι αηδίας. ωραια ρέ αγορι μου γ τς ζημιές βαλτα εσυ απο τν τ… ",2
1029,νέες εικόνες από τα χαλάσματα μετά τον σεισμό στη μυτιλήνη - τωρα ,2
1581,νέες εικόνες από τα χαλάσματα μετά τον σεισμό στη μυτιλήνη – τωρ,2
1859,"νέες εικόνες καταστροφής από την κατολίσθηση στο αμύνταιο - ζημιές άνω του ενός δισεκατομμυρίου [pics, vids]",1
1958,"νέες εικόνες καταστροφής από την κατολίσθηση στο αμύνταιο - ζημιές άνω του ενός δισεκατομμυρίου [pics, vids]",1
306,"νέες εικόνες καταστροφής από την κατολίσθηση στο αμύνταιο - ζημιές άνω του ενός δισεκατομμυρίου [pics, vids]  ",1
1959,"νέες εικόνες καταστροφής από την κατολίσθηση στο αμύνταιο - ζημιές άνω του ενός δισεκατομμυρίου [pics, vids]  ",1
1582,νεκρή ανασύρθηκε  η εγκλωβισμένη 45χρονη γυναίκα από τον σεισμό στη μυτιλήνη,2
981,νεκρή ανασύρθηκε  η εγκλωβισμένη 45χρονη γυναίκα από τον σεισμό στη μυτιλήνη ,2
1583,νεκρή ανασύρθηκε από τα ερείπια η εγκλωβισμένη γυναίκα στη βρίσα,2
996,νεκρή ανασύρθηκε από τα ερείπια η εγκλωβισμένη γυναίκα στη βρίσα  ,2
1584,νεκρή ανασύρθηκε εγκλωβισμένη γυναίκα στη μυτιλήνη-συνεχίζονται οι έρευνες για τραυματίες,2
1008,νεκρή ανασύρθηκε εγκλωβισμένη γυναίκα στη μυτιλήνη-συνεχίζονται οι έρευνες για τραυματίες ,2
1585,νεκρή ανασύρθηκε η γυναίκα που είχε εγκλωβιστεί σε ερείπια κτιρίου στο χωριό βρίσα...,2
1021,νεκρή ανασύρθηκε η γυναίκα που είχε εγκλωβιστεί σε ερείπια κτιρίου στο χωριό βρίσα...... ,2
1586,νεκρή ανασύρθηκε η εγκλωβισμένη γυναίκα από τα ερείπια στη βρίσα,2
982,νεκρή ανασύρθηκε η εγκλωβισμένη γυναίκα από τα ερείπια στη βρίσα  ,2
1588,νεκρή ανασύρθηκε η εγκλωβισμένη γυναίκα στη βρισά,2
989,νεκρή ανασύρθηκε η εγκλωβισμένη γυναίκα στη βρισά ,2
1587,νεκρή ανασύρθηκε η εγκλωβισμένη γυναίκα στη βρισά -,2
1009,νεκρή ανασύρθηκε η εγκλωβισμένη γυναίκα στη βρισά - ,2
1589,νεκρή ανασύρθηκε η εγκλωβισμένη γυναίκα στην βρίσ,2
422,νεκρή ανασύρθηκε η εγκλωβισμένη γυναίκα στην βρίσα ,2
1590,νεκρή ανασύρθηκε η εγκλωβισμένη γυναίκα στην βρίσα ,2
369,"νεκρή ανασύρθηκε η εγκλωβισμένη στα ερείπια 45χρονη γυναίκα, στη βρίσα της λέσβου ",2
1591,"νεκρή ανασύρθηκε η εγκλωβισμένη στα ερείπια 45χρονη γυναίκα, στη βρίσα της λέσβου ",2
1592,νεκρή η εγκλωβισμένη μεταδίδει το @amna_news - επιβεβαιώνει την δυσάρεστη είδηση και ο δήμαρχος λέσβου.,2
1012,νεκρή η εγκλωβισμένη μεταδίδει το @amna_news - επιβεβαιώνει την δυσάρεστη είδηση και ο δήμαρχος λέσβου.… ,2
661,νέος δυνατός #σεισμός ταρακούνησε τη λέσβο στις 07.35 ,2
1593,νέος δυνατός #σεισμός ταρακούνησε τη λέσβο στις 07.35 ,2
971,ο 80% των κτιρίων κατέρρευσαν ή έχουν υποστεί ζημιές που τα καθιστούν ήδη ακατοίκητα.,2
1594,ο 80% των κτιρίων κατέρρευσαν ή έχουν υποστεί ζημιές που τα καθιστούν ήδη ακατοίκητα.,2
1034,"ο ισχυρός σεισμός 6,3 ρίχτερ σε χίο και λέσβο υποδηλώνει έλλειψη εθνικής κυριαρχίας! ",2
491,ο κυριάκος μητσοτάκης στη βρίσα: η καταστροφή είναι πολύ μεγάλη - δεν θα σας εγκαταλείψουμε ,2
1595,ο κυριάκος μητσοτάκης στη βρίσα: η καταστροφή είναι πολύ μεγάλη - δεν θα σας εγκαταλείψουμε ,2
1860,"ο σεισμός λένε τα καναλια έγινε αισθητός μέχρι την τουρκία..ελα απίστευτο,λες και ειναι μακρια ας πουμε. ελεος!",2
1960,"ο σεισμός λένε τα καναλια έγινε αισθητός μέχρι την τουρκία..ελα απίστευτο,λες και ειναι μακρια ας πουμε. ελεος!",2
307,"ο σεισμός λένε τα καναλια έγινε αισθητός μέχρι την τουρκία..ελα απίστευτο,λες και ειναι μακρια ας πουμε. ελεος! ",2
1861,οι επιστήμονες θεωρούν ότι ένας μεγάλος σεισμός θα πλήξει την κωνσταντινούπολη - click to see also ☛,1
1961,οι επιστήμονες θεωρούν ότι ένας μεγάλος σεισμός θα πλήξει την κωνσταντινούπολη - click to see also ☛,1
308,οι επιστήμονες θεωρούν ότι ένας μεγάλος σεισμός θα πλήξει την κωνσταντινούπολη - click to see also ☛  ,1
1862,οι κάτοικοι είχαν εκπαιδευτεί πως σε περίπτωση φωτιάς πρέπει να μείνουν μέσα στα διαμερίσματά τους αφού η φωτιά δεν θα εξαπλωθεί.,1
1962,οι κάτοικοι είχαν εκπαιδευτεί πως σε περίπτωση φωτιάς πρέπει να μείνουν μέσα στα διαμερίσματά τους αφού η φωτιά δεν θα εξαπλωθεί.,1
309,Οι κάτοικοι είχαν εκπαιδευτεί πως σε περίπτωση φωτιάς πρέπει να μείνουν μέσα στα διαμερίσματά τους αφού η φωτιά δεν θα εξαπλωθεί. ,1
310,όχι πανικός και ερασιτεχνισμοί με κοριούς και ψώρα.……….και δεν ξεχνάμε ότι : ο επαγγελματικός εξοπλισμός των... ,1
1963,όχι πανικός και ερασιτεχνισμοί με κοριούς και ψώρα.……….και δεν ξεχνάμε ότι : ο επαγγελματικός εξοπλισμός των... ,1
312,Πανικός από έκρηξη και φωτιά στην καρδιά της Νέας Υόρκης ,1
1864,πανικός από έκρηξη και φωτιά στην καρδιά της νέας υόρκης ,1
1965,πανικός από έκρηξη και φωτιά στην καρδιά της νέας υόρκης ,1
311,Πανικός από έκρηξη και φωτιά στην καρδιά της Νέας Υόρκης -35 τραυματίες ,1
1863,πανικός από έκρηξη και φωτιά στην καρδιά της νέας υόρκης -35 τραυματίες ,1
1964,πανικός από έκρηξη και φωτιά στην καρδιά της νέας υόρκης -35 τραυματίες ,1
1866,πανικός από τη μεγάλη πυρκαγιά σε πύργο στο λονδίνο ,1
1967,πανικός από τη μεγάλη πυρκαγιά σε πύργο στο λονδίνο ,1
313,Πανικός από τη μεγάλη πυρκαγιά σε πύργο στο Λονδίνο  ,1
1865,πανικός από τη μεγάλη πυρκαγιά σε πύργο στο λονδίνο  ,1
1966,πανικός από τη μεγάλη πυρκαγιά σε πύργο στο λονδίνο  ,1
1596,"πανικός με μεγάλο σεισμό, μυτιλήνη: πόσα ρίχτερ από ευρωμεσογειακό ινστιτούτο. αισθητός σε αθήνα…",2
314,"πανικός στα σουπερμάρκετ της doha στο #qatar, μεγάλες ελλείψεις και άδεια ράφια. ",1
1968,"πανικός στα σουπερμάρκετ της doha στο #qatar, μεγάλες ελλείψεις και άδεια ράφια. ",1
1867,πανικός στη στοκχόλμη: φορτηγό έπεσε πάνω σε ταξί,1
1969,πανικός στη στοκχόλμη: φορτηγό έπεσε πάνω σε ταξί,1
315,"Πανικός στην Ίμπιζα: Εκρήξεις, πυρκαγιά και εκκένωση τουριστών! [vids, pics] ",1
1868,"πανικός στην ίμπιζα: εκρήξεις, πυρκαγιά και εκκένωση τουριστών! [vids, pics] ",1
1970,"πανικός στην ίμπιζα: εκρήξεις, πυρκαγιά και εκκένωση τουριστών! [vids, pics] ",1
316,Πανικός στην Ίμπιζα! Εκρήξεις και φωτιά! (ΦΩΤΟ) ,1
1869,πανικός στην ίμπιζα! εκρήξεις και φωτιά! (φωτο) ,1
1971,πανικός στην ίμπιζα! εκρήξεις και φωτιά! (φωτο) ,1
1870,"πανικός στο κομμωτήριο, η κομμώτρια σίγουρα της ρίχνει κατάρες #shoppingstar",1
1972,"πανικός στο κομμωτήριο, η κομμώτρια σίγουρα της ρίχνει κατάρες #shoppingstar",1
317,"πανικός στο κομμωτήριο, η κομμώτρια σίγουρα της ρίχνει κατάρες #shoppingstar ",1
318,πανικός στο λονδίνο - μεγάλη πυρκαγιά σε κτήριο 27 ορόφων στο κέντρο της πόλης - ,1
319,Πανικός στο Λονδίνο - Μεγάλη πυρκαγιά σε κτήριο 27 ορόφων στο κέντρο της πόλης - ,1
1973,πανικός στο λονδίνο - μεγάλη πυρκαγιά σε κτήριο 27 ορόφων στο κέντρο της πόλης - ,1
481,πανικός στο μανχάταν: 35 άνθρωποι με αναπνευστικά ,1
1597,πανικός στο μανχάταν: 35 άνθρωποι με αναπνευστικά ,1
320,πανικός στο οακα – επική υποδοχή του παναθηναϊκού από χιλιάδες οπαδούς τους ,1
1974,πανικός στο οακα – επική υποδοχή του παναθηναϊκού από χιλιάδες οπαδούς τους ,1
321,"πανικός στο σαν φρανσίσκο - υπάλληλος σε ""αμόκ"" άνοιξε πυρ - τουλάχιστον 3 τραυματίες [video] ",1
1975,"πανικός στο σαν φρανσίσκο - υπάλληλος σε ""αμόκ"" άνοιξε πυρ - τουλάχιστον 3 τραυματίες [video] ",1
1871,πανικός στους δρόμους για ντουράντ! (vid),1
1976,πανικός στους δρόμους για ντουράντ! (vid),1
1598,περίεργος σεισμός στην λέσβο μετά την υποδοχή ορδών λαθρο: eγκλωβισμένοι πολίτες σε σπίτια που κατέρρευσαν και...,2
972,περίεργος σεισμός στην λέσβο μετά την υποδοχή ορδών λαθρο: eγκλωβισμένοι πολίτες σε σπίτια που κατέρρευσαν και... ,2
571,περιφερειάρχης β. αιγαίου για την λέσβο: 12 χωριά έχουν υποστεί ζημιές: ,2
1599,περιφερειάρχης β. αιγαίου για την λέσβο: 12 χωριά έχουν υποστεί ζημιές: ,2
595,περιφερειάρχης βορείου αιγαίου για τις καταστροφές στη λέσβο: 12 χωριά έχουν υποστεί ζημιές ,2
1600,περιφερειάρχης βορείου αιγαίου για τις καταστροφές στη λέσβο: 12 χωριά έχουν υποστεί ζημιές ,2
411,πληροφορίες για εγκλωβισμένη κάτοικο στο χωριό βρίσα της λέσβου - τωρα ,2
1601,πληροφορίες για εγκλωβισμένη κάτοικο στο χωριό βρίσα της λέσβου - τωρα ,2
403,πληροφορίες για εγκλωβισμένη κάτοικο στο χωριό βρίσα της λέσβου – τωρα ,2
1602,πληροφορίες για εγκλωβισμένη κάτοικο στο χωριό βρίσα της λέσβου – τωρα ,2
940,πληροφορίες για ζημιές στο #πλωμάρι της λέσβου από τον ισχυρό σεισμό-κατέρρευσαν σπίτια [lifo.gr],2
1603,πληροφορίες για ζημιές στο #πλωμάρι της λέσβου από τον ισχυρό σεισμό-κατέρρευσαν σπίτια [lifo.gr],2
1604,πληροφορίες για ζημιές στο πλωμάρι της λέσβου από τον ισχυρό σεισμό-κατέρρευσαν σπίτια,2
923,πληροφορίες για ζημιές στο πλωμάρι της λέσβου από τον ισχυρό σεισμό-κατέρρευσαν σπίτια ,2
415,πλωμάρι: στους δρόμους οι κάτοικοι μετά το σεισμό- κατέρρευσαν σπίτια ,2
1605,πλωμάρι: στους δρόμους οι κάτοικοι μετά το σεισμό- κατέρρευσαν σπίτια ,2
1035,"πολύ ισχυρός σεισμός 6,1 βαθμών ρίχτερ μεταξύ λέσβου και χίου: αισθητός και στην τουρκία ",2
648,"πολύ ισχυρός σεισμός 6,1 ρίχτερ με επίκεντρο ανάμεσα σε λέσβο - χίο ",2
1606,"πολύ ισχυρός σεισμός 6,1 ρίχτερ με επίκεντρο ανάμεσα σε λέσβο - χίο ",2
663,"πολύ ισχυρός σεισμός 6,1 ρίχτερ με επίκεντρο ανάμεσα σε χίο και λέσβο ",2
1609,"πολύ ισχυρός σεισμός 6,1 ρίχτερ με επίκεντρο ανάμεσα σε χίο και λέσβο ",2
696,"πολύ ισχυρός σεισμός 6,1 ρίχτερ με επίκεντρο ανάμεσα σε χίο και λέσβο -  ",2
1607,"πολύ ισχυρός σεισμός 6,1 ρίχτερ με επίκεντρο ανάμεσα σε χίο και λέσβο -  ",2
666,"πολύ ισχυρός σεισμός 6,1 ρίχτερ με επίκεντρο ανάμεσα σε χίο και λέσβο (video - φώτο) ",2
1608,"πολύ ισχυρός σεισμός 6,1 ρίχτερ με επίκεντρο ανάμεσα σε χίο και λέσβο (video - φώτο) ",2
1872,"πούσαι αλεξη...μεγάλος σεισμός 6,2 ρίχτερ, μεταξύ λέσβου και μυτιλήνης.  μπέρδεμα έτσι? (από αντωνης δρογώσης)",2
1977,"πούσαι αλεξη...μεγάλος σεισμός 6,2 ρίχτερ, μεταξύ λέσβου και μυτιλήνης.  μπέρδεμα έτσι? (από αντωνης δρογώσης)",2
322,"πούσαι αλεξη...μεγάλος σεισμός 6,2 ρίχτερ, μεταξύ λέσβου και μυτιλήνης.  μπέρδεμα έτσι? (από αντωνης δρογώσης) ",2
323,"προφητεία - σοκ: πριν την επίθεση της τουρκίας στην ελλάδα, ένας μεγάλος σεισμός!!... (βίντεο) | kontranews.gr ",1
324,προφητεία – σοκ: πριν την επίθεση της τουρκίας στην ελλάδα… ένας μεγάλος σεισμός! [video] ,1
325,πως η αβλεψία ενός επιθεωρητή μπορεί να οδηγήσει σε σημαντικές ζημιές στο πλοίο; - ,1
425,ράδιο θεσσαλονίκη - νεκρή εντοπίστηκε η εγκλωβισμένη γυναίκα στη βρίσα ,2
1610,ράδιο θεσσαλονίκη - νεκρή εντοπίστηκε η εγκλωβισμένη γυναίκα στη βρίσα ,2
1873,"σ'εφαρμογή το σχέδιο ""και τι να κάνουμε""έγινε σεισμόςκαι τι να κάνουμε?πέσαν σπίτιακαι τι να κάνουμε?υπάρχουν άστεγοικαι τ να κάνουμε?",2
1978,"σ'εφαρμογή το σχέδιο ""και τι να κάνουμε""έγινε σεισμόςκαι τι να κάνουμε?πέσαν σπίτιακαι τι να κάνουμε?υπάρχουν άστεγοικαι τ να κάνουμε?",2
355,"σ'εφαρμογή το σχέδιο ""και τι να κάνουμε""έγινε σεισμόςκαι τι να κάνουμε?πέσαν σπίτιακαι τι να κάνουμε?υπάρχουν άστεγοικαι τ να κάνουμε? ",2
326,"σαν σήμερα καιρικά: 14/6/1897: σοβαρές ζημιές στη σιδηροδρομική σύνδεση αθηνών – πατρών από ραγδαία βροχόπτωση,... ",1
1874,σε άλλα νέα ο κούλης εξήγγειλε ότι όσα σπίτια καταπιεί η κατολίσθηση στο αμύνταιο επίσης για 2 χρόνια δεν θα πληρώσουν ενφια. γατάκια!,1
1979,σε άλλα νέα ο κούλης εξήγγειλε ότι όσα σπίτια καταπιεί η κατολίσθηση στο αμύνταιο επίσης για 2 χρόνια δεν θα πληρώσουν ενφια. γατάκια!,1
327,σε άλλα νέα ο κούλης εξήγγειλε ότι όσα σπίτια καταπιεί η κατολίσθηση στο αμύνταιο επίσης για 2 χρόνια δεν θα πληρώσουν ενφια. γατάκια! ,1
628,σε απόγνωση οι κάτοικοι στο αμύνταιο-αναγκάστηκαν να εγκαταλείψουν τα σπίτια τους-βιντεο σοκ από την κατολίσθηση ,1
1611,σε απόγνωση οι κάτοικοι στο αμύνταιο-αναγκάστηκαν να εγκαταλείψουν τα σπίτια τους-βιντεο σοκ από την κατολίσθηση ,1
1875,"σεισμολογος ""δεν ξέρουμε ακόμα τα χαρακτηριστικά του σεισμού"". τι είναι ο σεισμός καλέ; hot latina milf with big boobs?",1
1980,"σεισμολογος ""δεν ξέρουμε ακόμα τα χαρακτηριστικά του σεισμού"". τι είναι ο σεισμός καλέ; hot latina milf with big boobs?",1
328,"σεισμολογος ""δεν ξέρουμε ακόμα τα χαρακτηριστικά του σεισμού"". τι είναι ο σεισμός καλέ; hot latina milf with big boobs? ",1
570,σεισμός - μυτιλήνη: εικόνες καταστροφής σε χωριό κοντά στο πλωμάρι ,2
1612,σεισμός - μυτιλήνη: εικόνες καταστροφής σε χωριό κοντά στο πλωμάρι ,2
1613,"σεισμός 6,1 ρίχτερ ανοιχτά της λέσβου -κατέρρευσαν σπίτια",2
946,"σεισμός 6,1 ρίχτερ ανοιχτά της λέσβου -κατέρρευσαν σπίτια ",2
1614,"σεισμός 6,1 ρίχτερ ανοιχτά της λέσβου -κατέρρευσαν σπίτια σε πλωμάρι-βρίσα- νεκρή ανασύρθηκε η γυναίκα στο χωριό...",2
953,"σεισμός 6,1 ρίχτερ ανοιχτά της λέσβου -κατέρρευσαν σπίτια σε πλωμάρι-βρίσα- νεκρή ανασύρθηκε η γυναίκα στο χωριό... ",2
453,"σεισμός 6,1 ρίχτερ ανοιχτά της μυτιλήνης - ζημιές στο πλωμάρι ",2
1615,"σεισμός 6,1 ρίχτερ ανοιχτά της μυτιλήνης - ζημιές στο πλωμάρι ",2
1616,"σεισμός 6,1 ρίχτερ ανοιχτά της μυτιλήνης -κατέρρευσαν σπίτια  -",2
936,"σεισμός 6,1 ρίχτερ ανοιχτά της μυτιλήνης -κατέρρευσαν σπίτια  -  ",2
1617,"σεισμός 6,1 ρίχτερ ανοιχτά της μυτιλήνης -κατέρρευσαν σπίτια στο πλωμάρι",2
1618,"σεισμός 6,1 ρίχτερ ανοιχτά της μυτιλήνης -κατέρρευσαν σπίτια στο πλωμάρι",2
409,"σεισμός 6,1 ρίχτερ ανοιχτά της μυτιλήνης -κατέρρευσαν σπίτια στο πλωμάρι ",2
924,"σεισμός 6,1 ρίχτερ ανοιχτά της μυτιλήνης -κατέρρευσαν σπίτια στο πλωμάρι ",2
1621,"σεισμός 6,1 ρίχτερ ανοιχτά της μυτιλήνης -κατέρρευσαν σπίτια στο πλωμάρι ",2
1619,"σεισμός 6,1 ρίχτερ ανοιχτά της μυτιλήνης -κατέρρευσαν σπίτια στο πλωμάρι -",2
385,"σεισμός 6,1 ρίχτερ ανοιχτά της μυτιλήνης -κατέρρευσαν σπίτια στο πλωμάρι - ",2
1620,"σεισμός 6,1 ρίχτερ ανοιχτά της μυτιλήνης -κατέρρευσαν σπίτια στο πλωμάρι - ",2
360,"σεισμός 6,1 ρίχτερ ανοιχτά της μυτιλήνης – κατέρρευσαν σπίτια στο πλωμάρι ",2
1622,"σεισμός 6,1 ρίχτερ ανοιχτά της μυτιλήνης – κατέρρευσαν σπίτια στο πλωμάρι ",2
1623,"σεισμός 6,1 ρίχτερ ανοιχτά της μυτιλήνης. κατέρρευσαν σπίτια στο πλωμάρι - 12 τραυματίες, 1 νεκρή - iskra",2
962,"σεισμός 6,1 ρίχτερ ανοιχτά της μυτιλήνης. κατέρρευσαν σπίτια στο πλωμάρι - 12 τραυματίες, 1 νεκρή - iskra ",2
1624,"σεισμός 6,1 ρίχτερ στη μυτιλήνη - μεγάλες ζημιές σε πλωμάρι - πληροφορίες για μια εγκλωβισμένη…",2
520,"σεισμός 6,1 ρίχτερ στη μυτιλήνη - μεγάλες ζημιές σε πλωμάρι - πληροφορίες για μια εγκλωβισμένη… ",2
1625,"σεισμός 6,1 ρίχτερ στη μυτιλήνη - μεγάλες ζημιές σε πλωμάρι - πληροφορίες για μια εγκλωβισμένη… ",2
1626,"σεισμός 6,1 ρίχτερ στη μυτιλήνη - τραυματίες στο χωριό βρισά - πληροφορίες για δυο εγκλωβισμένους -",2
362,"σεισμός 6,1 ρίχτερ: μεγάλες καταστροφές στη μυτιλήνη - νεκρή ανασύρθηκε εγκλωβισμένη 45χρονη γυναίκα (ενημέρωση)... ",2
1627,"σεισμός 6,1 ρίχτερ: μεγάλες καταστροφές στη μυτιλήνη - νεκρή ανασύρθηκε εγκλωβισμένη 45χρονη γυναίκα (ενημέρωση)... ",2
1628,"σεισμός 6,1 ρίχτερ: μεγάλες καταστροφές στη μυτιλήνη - νεκρή ανασύρθηκε η εγκλωβισμένη 45χρονη γυναίκα...",2
1005,"σεισμός 6,1 ρίχτερ: μεγάλες καταστροφές στη μυτιλήνη - νεκρή ανασύρθηκε η εγκλωβισμένη 45χρονη γυναίκα... ",2
802,"σεισμός 6,2 #ρίχτερ στη μυτιλήνη, #αισθητός σε όλη την ελλάδα! [newsit]",2
1629,"σεισμός 6,2 #ρίχτερ στη μυτιλήνη, #αισθητός σε όλη την ελλάδα! [newsit]",2
799,"σεισμός 6,2 ρίχτερ ανοιχτά της μυτιλήνης – αισθητός στην αθήνα ",2
1630,"σεισμός 6,2 ρίχτερ ανοιχτά της μυτιλήνης – αισθητός στην αθήνα ",2
879,"σεισμός 6,2 τώρα μεταξύ χίου – μυτιλήνης | έγινε αισθητός και στην αθήνα ",2
1631,"σεισμός 6,2 τώρα μεταξύ χίου – μυτιλήνης | έγινε αισθητός και στην αθήνα ",2
1632,"σεισμός 6,3 ρίχτερ με 12 τραυματίες στη λέσβο-κατέρρευσαν σπίτια σε πλωμάρι-βρίσα (photos + videos) - sportstonoto",2
948,"σεισμός 6,3 ρίχτερ με 12 τραυματίες στη λέσβο-κατέρρευσαν σπίτια σε πλωμάρι-βρίσα (photos + videos) - sportstonoto ",2
908,"σεισμός 6.1 ρίχτερ στην μυτιλήνη - έγινε αισθητός σε ολόκληρη την ελλάδα, ταρακουνήθηκε και η καβάλα -… ",2
1633,"σεισμός 6.1 ρίχτερ στην μυτιλήνη - έγινε αισθητός σε ολόκληρη την ελλάδα, ταρακουνήθηκε και η καβάλα -… ",2
909,"σεισμός 6.2 ρίχτερ νοτιοδυτικά της μυτιλήνης - αισθητός και στην ξάνθη,",2
1634,"σεισμός 6.2 ρίχτερ νοτιοδυτικά της μυτιλήνης - αισθητός και στην ξάνθη,",2
1635,σεισμός λέσβος: νεκρή βρέθηκε η εγκλωβισμένη γυναίκα | documentonews.gr,2
983,σεισμός λέσβος: νεκρή βρέθηκε η εγκλωβισμένη γυναίκα | documentonews.gr ,2
1636,σεισμός μυτιλήνη : νεκρή η γυναίκα που είχε εγκλωβιστεί στα ερείπια του σπιτιού τη,2
1014,σεισμός μυτιλήνη : νεκρή η γυναίκα που είχε εγκλωβιστεί στα ερείπια του σπιτιού της ,2
374,σεισμός μυτιλήνη: κατέρρευσαν σπίτια στο πλωμάρι - δείτε εικόνες,2
1637,σεισμός μυτιλήνη: κατέρρευσαν σπίτια στο πλωμάρι - δείτε εικόνες,2
424,σεισμός μυτιλήνη: κατέρρευσαν σπίτια στο πλωμάρι: για καταρρεύσεις σπιτιών στο πλωμάρι της μυτιλήνης κάνουν λόγο…… ,2
1638,σεισμός μυτιλήνη: κατέρρευσαν σπίτια στο πλωμάρι: για καταρρεύσεις σπιτιών στο πλωμάρι της μυτιλήνης κάνουν λόγο…… ,2
499,σεισμός μυτιλήνη: κλιμάκιο του υπ. πολιτισμού στη λέσβο-ζημιές σε μετα-βυζαντινά μνημεία - ,2
1639,σεισμός μυτιλήνη: κλιμάκιο του υπ. πολιτισμού στη λέσβο-ζημιές σε μετα-βυζαντινά μνημεία - ,2
1640,σεισμός μυτιλήνη: νεκρή ανασύρθηκε από τα ερείπια η 45χρονη που είχε εγκλωβιστεί,2
1019,σεισμός μυτιλήνη: νεκρή ανασύρθηκε από τα ερείπια η 45χρονη που είχε εγκλωβιστεί! ,2
1641,σεισμός μυτιλήνη: νεκρή ανασύρθηκε από τα ερείπια η 45χρονη που είχε εγκλωβιστεί! -,2
1006,σεισμός μυτιλήνη: νεκρή ανασύρθηκε από τα ερείπια η 45χρονη που είχε εγκλωβιστεί! - ,2
1642,σεισμός μυτιλήνη: νεκρή ανασύρθηκε η εγκλωβισμένη γυναίκα#greece #earthquake,2
984,σεισμός μυτιλήνη: νεκρή ανασύρθηκε η εγκλωβισμένη γυναίκα#greece #earthquake ,2
